Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
03/01/2019  23:45:00  HBV     0.0         -       0.0         29.5   1006.9       68
04/01/2019  00:00:00  HBV     0.0         -       0.0         29.6   1006.5       66
04/01/2019  00:15:00  HBV     0.0         -       0.0         30.3   1006.4       64
04/01/2019  00:30:00  HBV     0.0         -       0.0         29.8   1006.4       64
04/01/2019  00:45:00  HBV     0.0       067       2.8         29.2   1006.1       63
04/01/2019  01:00:00  HBV     0.0         -       0.0         29.3   1006.1       65
04/01/2019  01:15:00  HBV     0.0         -       0.0         29.2   1005.4       65
04/01/2019  01:30:00  HBV     0.0         -       0.0         29.2   1005.4       65
04/01/2019  01:45:00  HBV     0.0         -       0.0         29.0   1005.2       66
04/01/2019  02:00:00  HBV     0.0         -       0.0         29.0   1005.2       67
04/01/2019  03:15:00  HBV     0.0         -       0.0         29.7   1004.7       61
04/01/2019  03:30:00  HBV     0.0         -       0.0         29.8   1004.3       57
04/01/2019  03:45:00  HBV     0.0         -       0.0         30.2   1004.3       55
04/01/2019  04:00:00  HBV     0.0         -       0.0         30.6   1004.3       55
04/01/2019  04:15:00  HBV     0.0         -       0.0         30.4   1004.3       55
04/01/2019  04:30:00  HBV     0.0       343       2.5         30.3   1004.4       54
04/01/2019  04:45:00  HBV     0.0       331       3.9         30.3   1004.4       54
04/01/2019  05:00:00  HBV     0.0         -       0.0         30.4   1004.4       54
04/01/2019  05:15:00  HBV     0.0         -       0.0         30.4   1004.5       54
04/01/2019  05:30:00  HBV     0.0         -       0.0         30.3   1004.5       54
04/01/2019  05:45:00  HBV     0.0         -       0.0         30.4   1004.9       55
04/01/2019  06:00:00  HBV     0.0         -       0.0         30.6   1005.2       54
04/01/2019  06:15:00  HBV     0.0         -       0.0         30.7   1005.4       53
04/01/2019  06:30:00  HBV     0.0       061       6.0         29.9   1005.6       60
04/01/2019  06:45:00  HBV     0.0         -       0.0         29.8   1005.9       62
04/01/2019  07:00:00  HBV     0.0         -       0.0         29.9   1005.9       62
04/01/2019  07:15:00  HBV     0.0         -       0.0         30.4   1005.9       60
04/01/2019  07:30:00  HBV     0.0         -       0.0         30.8   1006.1       55
04/01/2019  07:45:00  HBV     0.0       055       1.1         31.3   1005.9       51
04/01/2019  08:00:00  HBV     0.0       352       8.8         31.0   1006.1       51
04/01/2019  08:15:00  HBV     0.0       025       3.9         31.8   1006.1       51
04/01/2019  08:30:00  HBV     0.0       353       6.0         31.5   1006.5       50
04/01/2019  08:45:00  HBV     0.0       033       0.7         31.7   1006.1       50
04/01/2019  09:00:00  HBV     0.0       321       6.0         32.3   1006.1       48
04/01/2019  09:15:00  HBV     0.0         -       0.0         32.5   1006.2       47
04/01/2019  09:30:00  HBV     0.0       032       3.9         32.9   1006.0       46
04/01/2019  09:45:00  HBV     0.0       015      12.0         33.6   1006.0       45
04/01/2019  10:00:00  HBV     0.0       066       4.6         34.6   1006.0       42
04/01/2019  10:15:00  HBV     0.0       319       2.8         34.6   1006.0       41
04/01/2019  10:30:00  HBV     0.0         -       0.0         34.2   1006.0       41
04/01/2019  10:45:00  HBV     0.0       319      10.6         35.2   1006.0       39
04/01/2019  11:00:00  HBV     0.0       337       6.4         35.3   1006.0       38
04/01/2019  11:15:00  HBV     0.0       321      10.9         35.4   1006.0       38
04/01/2019  11:30:00  HBV     0.0       336      13.4         36.3   1005.8       36
04/01/2019  11:45:00  HBV     0.0       352       6.7         37.3   1005.8       35
04/01/2019  12:00:00  HBV     0.0         -       0.0         36.4   1005.8       35
04/01/2019  12:15:00  HBV     0.0       019      25.4         36.8   1005.6       33
04/01/2019  12:30:00  HBV     0.0       034      14.8         37.0   1004.8       33
04/01/2019  12:45:00  HBV     0.0         -       0.0         37.9   1005.2       33
04/01/2019  13:00:00  HBV     0.0       244       7.4         36.5   1005.4       33
04/01/2019  13:15:00  HBV     0.0       259      13.4         36.7   1005.3       34
04/01/2019  13:30:00  HBV     0.0       106       1.4         38.2   1005.0       32
04/01/2019  13:45:00  HBV     0.0       088       3.5         37.5   1004.9       36
04/01/2019  14:00:00  HBV     0.0         -       0.0         38.5   1004.3       33
04/01/2019  14:15:00  HBV     0.0       004       3.2         36.3   1004.4       34
04/01/2019  14:30:00  HBV     0.0       338      13.8         36.2   1003.7       34
04/01/2019  14:45:00  HBV     0.0       319       8.1         35.8   1004.3       36
04/01/2019  15:00:00  HBV     0.0       238      10.2         34.7   1004.1       36
04/01/2019  15:15:00  HBV     0.0       345       6.0         35.4   1003.9       36
04/01/2019  15:30:00  HBV     0.0       272       2.5         35.4   1003.8       37
04/01/2019  15:45:00  HBV     0.0       217      16.6         35.1   1003.9       40
04/01/2019  16:00:00  HBV     0.0         -       0.0         35.4   1003.3       40
04/01/2019  16:15:00  HBV     0.0       339       4.6         35.3   1003.9       39
04/01/2019  16:30:00  HBV     0.0       280       4.9         35.2   1003.6       38
04/01/2019  16:45:00  HBV     0.0         -       0.0         35.9   1004.2       38
04/01/2019  17:00:00  HBV     0.0       236      15.9         34.5   1004.1       42
04/01/2019  17:15:00  HBV     0.0       253      20.1         33.7   1003.8       42
04/01/2019  17:30:00  HBV     0.0       255       3.5         33.6   1004.1       43
04/01/2019  17:45:00  HBV     0.0         -       0.0         33.5   1004.3       44
04/01/2019  18:00:00  HBV     0.0         -       0.0         33.4   1004.8       44
04/01/2019  18:15:00  HBV     0.0       074      13.1         31.5   1005.3       55
04/01/2019  18:30:00  HBV     0.0       058       7.4         31.8   1005.5       55
